Date,Close_GOOG,High_GOOG,Low_GOOG,Open_GOOG,Volume_GOOG,MA20,MA50,MA200,DailyReturn
2022-11-25,96.94,98.27,96.87,97.8,"8,567,800.00",93.09,96.8,114.02,-0.01
2022-11-28,95.6,97.17,95.24,96.54,"19,974,500.00",93.07,96.65,113.81,-0.01
2022-11-29,94.79,95.73,93.75,95.35,"20,220,000.00",93.11,96.48,113.62,-0.01
2022-11-30,100.76,100.76,94.03,94.47,"39,888,100.00",93.65,96.47,113.45,0.06
2022-12-01,100.59,101.89,99.99,100.71,"21,771,500.00",94.36,96.5,113.28,0
2022-12-02,100.14,100.46,98.5,98.69,"18,821,500.00",95.22,96.5,113.1,0
2022-12-05,99.19,101.06,98.68,99.14,"19,955,500.00",95.87,96.52,112.94,-0.01
2022-12-06,96.65,99.53,96.1,98.99,"20,877,600.00",96.3,96.49,112.77,-0.03
2022-12-07,94.5,96.65,94.38,96.11,"26,647,900.00",96.61,96.43,112.6,-0.02
2022-12-08,93.31,95.22,93.16,95.04,"25,593,200.00",96.94,96.3,112.43,-0.01
2022-12-09,92.44,93.85,92.39,93.26,"21,885,300.00",96.88,96.2,112.24,-0.01
2022-12-12,92.92,93.24,91.28,92.46,"27,380,900.00",96.73,96.14,112.03,0.01
2022-12-13,95.2,99.12,94.73,97.4,"34,788,500.00",96.72,96.08,111.84,0.02
2022-12-14,94.66,96.56,93.3,94.89,"26,452,900.00",96.55,95.93,111.65,-0.01
2022-12-15,90.58,93.39,89.82,92.9,"28,298,800.00",96.16,95.72,111.43,-0.04
2022-12-16,90.24,91.13,89.4,90.58,"48,485,500.00",95.78,95.49,111.22,0
2022-12-19,88.54,90.58,88.32,90.26,"23,020,500.00",95.35,95.28,111,-0.02
2022-12-20,89.02,89.17,87.44,88.13,"21,976,800.00",95.05,95.1,110.82,0.01
2022-12-21,89.64,90.3,88.31,89.12,"20,336,400.00",94.69,94.95,110.64,0.01
2022-12-22,87.66,88.57,86.35,88.33,"23,656,100.00",94.17,94.75,110.41,-0.02
2022-12-23,89.2,89.49,87.02,87.02,"17,815,000.00",93.78,94.55,110.2,0.02
2022-12-27,87.33,88.89,86.94,88.7,"15,470,900.00",93.37,94.37,109.99,-0.02
2022-12-28,85.87,87.92,85.78,86.91,"17,879,600.00",92.92,94.08,109.78,-0.02
2022-12-29,88.35,88.76,86.4,86.44,"18,280,700.00",92.3,93.84,109.58,0.03
2022-12-30,88.13,88.23,86.44,86.77,"19,190,300.00",91.68,93.61,109.36,0
2023-01-03,89.09,90.93,88.41,89.22,"20,738,500.00",91.13,93.39,109.14,0.01
2023-01-04,88.11,90.62,87.2,90.39,"27,046,500.00",90.57,93.14,108.9,-0.01
2023-01-05,86.18,87.61,85.97,87.47,"23,136,100.00",90.05,92.82,108.65,-0.02
2023-01-06,87.56,87.87,84.99,86.77,"26,612,600.00",89.7,92.48,108.39,0.02
2023-01-09,88.2,90.21,87.98,88.59,"22,996,700.00",89.45,92.36,108.15,0.01
2023-01-10,88.63,88.87,86.11,86.13,"22,855,600.00",89.26,92.3,107.89,0
2023-01-11,91.63,91.82,89.13,89.45,"25,998,800.00",89.19,92.21,107.64,0.03
2023-01-12,91.29,91.99,89.95,91.77,"22,754,200.00",89,92.16,107.39,0
2023-01-13,92.17,92.35,90.31,90.91,"18,630,700.00",88.87,92.2,107.14,0.01
2023-01-17,91.53,92.34,90.22,92.15,"22,935,800.00",88.92,92.3,106.89,-0.01
2023-01-18,91.16,92.95,90.78,92.31,"19,641,600.00",88.96,92.47,106.65,0
2023-01-19,93.27,93.76,90.76,90.77,"28,707,700.00",89.2,92.61,106.42,0.02
2023-01-20,98.61,98.74,95.26,95.3,"53,704,800.00",89.68,92.82,106.2,0.06
2023-01-23,100.52,100.71,98.08,98.46,"31,791,800.00",90.22,93.07,106,0.02
2023-01-24,98.54,100.4,98.03,98.87,"27,391,400.00",90.77,93.3,105.82,-0.02
2023-01-25,96.07,97.06,94.61,96.54,"31,000,900.00",91.11,93.35,105.62,-0.02
2023-01-26,98.49,98.54,96.16,97.61,"24,542,100.00",91.67,93.4,105.45,0.03
2023-01-27,100.03,100.89,98.3,98.38,"29,020,400.00",92.38,93.49,105.3,0.02
2023-01-30,97.28,98.73,96.86,98.07,"24,365,100.00",92.82,93.48,105.15,-0.03
2023-01-31,99.19,99.23,97.13,97.19,"22,306,800.00",93.38,93.5,105,0.02
2023-02-01,100.74,101.5,97.75,99.06,"26,392,600.00",93.96,93.55,104.87,0.02
2023-02-02,108.06,108.08,105.82,106.06,"46,622,600.00",94.96,93.77,104.78,0.07
2023-02-03,104.5,107.29,102.6,102.81,"36,823,400.00",95.87,93.96,104.65,-0.03
2023-02-06,102.77,103.99,101.52,101.99,"25,573,000.00",96.63,94.08,104.53,-0.02
2023-02-07,107.31,107.93,102.84,102.93,"33,738,800.00",97.59,94.26,104.44,0.04
2023-02-08,99.32,102.88,97.79,101.99,"73,546,000.00",98.12,94.31,104.35,-0.07
2023-02-09,94.81,99.93,93.22,99.86,"97,798,600.00",98.28,94.3,104.21,-0.05
2023-02-10,94.22,96.36,93.89,95.09,"49,325,300.00",98.43,94.28,104.08,-0.01
2023-02-13,94.35,94.7,93.41,94.36,"43,116,600.00",98.54,94.16,103.99,0
2023-02-14,94.3,94.53,92.02,94.02,"42,513,100.00",98.68,94.03,103.86,0
2023-02-15,96.44,96.68,93.72,94.1,"36,964,500.00",98.94,93.96,103.78,0.02
2023-02-16,95.13,97.21,94.32,94.89,"35,642,100.00",99.03,93.87,103.67,-0.01
2023-02-17,93.95,95.1,92.81,94.42,"31,095,100.00",98.8,93.82,103.55,-0.01
2023-02-21,91.42,92.78,91.37,92.61,"28,367,200.00",98.35,93.76,103.4,-0.03
2023-02-22,91.18,91.73,90.25,91.31,"29,891,100.00",97.98,93.72,103.28,0
2023-02-23,90.45,91.5,89.4,91.5,"32,423,700.00",97.7,93.68,103.15,-0.01
2023-02-24,88.74,89.52,88.26,89.02,"31,295,600.00",97.21,93.59,103.04,-0.02
2023-02-27,89.49,89.84,89,89.48,"22,724,300.00",96.68,93.48,102.91,0.01
2023-02-28,89.69,90.83,88.91,88.93,"30,546,900.00",96.3,93.38,102.8,0
2023-03-01,89.89,90.58,89.24,89.55,"26,323,900.00",95.84,93.37,102.68,0
2023-03-02,91.68,91.85,89.16,89.25,"23,328,600.00",95.39,93.39,102.56,0.02
2023-03-03,93.38,93.47,92.03,92.11,"30,242,500.00",94.65,93.49,102.46,0.02
2023-03-06,94.93,95.65,93.66,93.72,"28,288,200.00",94.17,93.61,102.36,0.02
2023-03-07,93.53,95.44,93.21,94.77,"24,101,500.00",93.71,93.69,102.27,-0.01
2023-03-08,94.01,95.59,93.76,93.76,"25,395,200.00",93.05,93.81,102.19,0.01
2023-03-09,92.03,95.27,91.73,93.85,"24,438,900.00",92.68,93.87,102.1,-0.02
2023-03-10,90.39,92.55,90.18,91.87,"32,850,100.00",92.46,93.93,102,-0.02
2023-03-13,91.04,92.45,89.33,89.95,"31,508,600.00",92.3,94.04,101.93,0.01
2023-03-14,93.61,94.19,92.15,92.44,"32,303,900.00",92.26,94.14,101.87,0.03
2023-03-15,95.89,96.59,92.41,92.9,"38,367,300.00",92.34,94.3,101.81,0.02
2023-03-16,100.38,101.28,95.22,95.91,"54,499,500.00",92.54,94.52,101.76,0.05
2023-03-17,101.76,102.79,100.07,100.15,"76,140,300.00",92.87,94.79,101.7,0.01
2023-03-20,101.24,101.88,100.1,100.37,"26,033,900.00",93.24,95.1,101.64,-0.01
2023-03-21,105.12,105.24,101.17,101.29,"33,122,800.00",93.92,95.45,101.58,0.04
2023-03-22,103.51,106.78,103.5,104.43,"32,336,900.00",94.54,95.75,101.53,-0.02
2023-03-23,105.54,106.37,104.69,105.17,"31,385,800.00",95.29,96.09,101.47,0.02
2023-03-24,105.34,105.44,104.03,105.02,"25,236,200.00",96.12,96.37,101.42,0
2023-03-27,102.36,104.68,101.93,104.6,"25,393,400.00",96.77,96.59,101.35,-0.03
2023-03-28,100.67,102.3,99.6,102.3,"24,913,500.00",97.32,96.76,101.28,-0.02
2023-03-29,101.21,102.12,100.34,102.02,"26,148,300.00",97.88,96.95,101.23,0.01
2023-03-30,100.63,100.92,99.61,100.75,"25,009,800.00",98.33,97.14,101.21,-0.01
2023-03-31,103.29,103.48,100.75,101.02,"28,108,000.00",98.82,97.34,101.19,0.03
2023-04-03,104.2,104.24,101.68,101.97,"20,719,900.00",99.29,97.45,101.16,0.01
2023-04-04,104.41,105.38,103.89,104.13,"20,377,200.00",99.83,97.53,101.16,0
2023-04-05,104.24,105.82,103.39,105.4,"21,864,200.00",100.34,97.64,101.14,0
2023-04-06,108.16,108.88,104.1,105.05,"34,684,200.00",101.15,97.89,101.13,0.04
2023-04-10,106.22,107.24,104.88,106.66,"19,741,500.00",101.94,98.04,101.1,-0.02
2023-04-11,105.4,106.49,104.56,106.19,"18,721,300.00",102.66,98.15,101.07,-0.01
2023-04-12,104.5,106.86,104.26,106.66,"22,761,600.00",103.2,98.29,101,-0.01
2023-04-13,107.45,107.53,105.72,105.75,"21,650,700.00",103.78,98.46,100.96,0.03
2023-04-14,108.72,108.84,106.86,106.96,"20,758,700.00",104.2,98.62,100.94,0.01
2023-04-17,105.7,105.98,104.6,104.71,"29,043,400.00",104.4,98.57,100.91,-0.03
2023-04-18,104.41,106.32,104.07,106.27,"17,641,400.00",104.55,98.57,100.89,-0.01
2023-04-19,104.31,105.01,103.09,103.51,"16,732,000.00",104.51,98.6,100.87,0
2023-04-20,105.18,106.16,103.93,103.94,"22,515,300.00",104.6,98.56,100.83,0.01
2023-04-21,105.19,105.92,104.77,105.37,"22,379,000.00",104.58,98.67,100.79,0
2023-04-24,106.05,106.59,104.64,105.33,"21,410,900.00",104.61,98.9,100.73,0.01
2023-04-25,103.9,106.71,103.85,105.89,"31,408,100.00",104.69,99.09,100.65,-0.02
2023-04-26,103.74,106.29,102.57,104.84,"37,068,200.00",104.85,99.28,100.59,0
2023-04-27,107.63,108.41,103.71,104.51,"38,235,200.00",105.17,99.55,100.56,0.04
2023-04-28,107.48,107.55,105.32,107.07,"23,957,900.00",105.51,99.77,100.54,0
2023-05-01,106.98,107.94,106.77,106.99,"20,926,300.00",105.69,100,100.52,0
2023-05-02,105.26,107,103.79,106.93,"20,343,100.00",105.75,100.23,100.48,-0.02
2023-05-03,105.4,107.4,104.9,105.5,"17,116,300.00",105.8,100.51,100.47,0
2023-05-04,104.49,105.58,103.99,105.44,"19,780,600.00",105.81,100.78,100.42,-0.01
2023-05-05,105.49,105.72,104.03,104.6,"20,710,600.00",105.68,101.08,100.38,0.01
2023-05-08,107.5,107.68,105.07,105.08,"17,266,000.00",105.74,101.45,100.34,0.02
2023-05-09,107.21,109.84,106.99,108.04,"24,782,400.00",105.83,101.81,100.34,0
2023-05-10,111.52,112.74,107.74,107.81,"47,533,500.00",106.18,102.24,100.36,0.04
2023-05-11,116.11,117.64,114.15,115.07,"57,115,100.00",106.61,102.77,100.42,0.04
2023-05-12,117.12,117.46,115.76,116.2,"31,293,800.00",107.03,103.28,100.44,0.01
2023-05-15,116.17,117.99,115.69,115.7,"22,107,900.00",107.56,103.73,100.45,-0.01
2023-05-16,119.27,120.38,116.04,116.04,"32,370,100.00",108.3,104.22,100.47,0.03
2023-05-17,120.65,121.45,118.65,119.36,"26,659,600.00",109.12,104.76,100.5,0.01
2023-05-18,122.68,123.06,120.66,120.73,"27,014,500.00",109.99,105.34,100.54,0.02
2023-05-19,122.41,125.62,121.89,123.36,"30,268,900.00",110.85,105.94,100.56,0
2023-05-22,125.01,126.19,122.61,122.67,"29,760,200.00",111.8,106.64,100.59,0.02
2023-05-23,122.45,124.57,122.21,124.08,"24,477,900.00",112.73,107.26,100.62,-0.02
2023-05-24,120.81,121.92,119.93,121.05,"23,087,900.00",113.58,107.81,100.64,-0.01
2023-05-25,123.5,125.12,122.06,124.36,"33,812,700.00",114.38,108.36,100.67,0.02
2023-05-26,124.58,125.14,122.45,123.22,"25,154,700.00",115.23,108.84,100.69,0.01
2023-05-30,123.79,125.52,122.05,125.43,"27,230,700.00",116.07,109.28,100.72,-0.01
2023-05-31,122.53,124.05,122.26,122.86,"41,548,800.00",116.94,109.71,100.72,-0.01
2023-06-01,123.52,124.19,122.46,122.66,"25,017,700.00",117.84,110.08,100.73,0.01
2023-06-02,124.38,125.88,123.5,123.64,"19,367,500.00",118.84,110.5,100.74,0.01
2023-06-05,125.77,127.12,123.53,123.76,"22,672,500.00",119.85,110.9,100.77,0.01
2023-06-06,127.04,128,125.11,125.74,"19,450,100.00",120.83,111.33,100.81,0.01
2023-06-07,122.1,128.67,121.8,126.71,"34,179,300.00",121.57,111.73,100.83,-0.04
2023-06-08,121.84,122.89,121.18,121.75,"24,815,000.00",122.09,112.15,100.87,0
2023-06-09,122.03,123.44,121.59,121.73,"20,304,500.00",122.38,112.57,100.91,0
2023-06-12,123.5,123.9,121.52,122.56,"22,255,700.00",122.7,113.03,100.96,0.01
2023-06-13,123.58,125,123,124.8,"19,287,700.00",123.07,113.43,100.99,0
2023-06-14,123.53,123.94,121.33,122.96,"24,659,600.00",123.29,113.82,101.06,0
2023-06-15,124.94,125.3,122.3,123.04,"24,517,100.00",123.5,114.23,101.13,0.01
2023-06-16,123.22,125.84,122.95,125.84,"56,699,200.00",123.53,114.61,101.2,-0.01
2023-06-20,123.01,124.32,122,122.7,"22,698,000.00",123.56,114.91,101.28,0
2023-06-21,120.44,122.57,120.04,122.4,"22,612,000.00",123.33,115.19,101.33,-0.02
2023-06-22,123.03,123.09,118.79,119.84,"20,781,900.00",123.36,115.54,101.4,0.02
2023-06-23,122.18,122.6,121.03,121.21,"29,573,100.00",123.43,115.9,101.48,-0.01
2023-06-26,118.28,121.89,118.18,120.64,"23,185,000.00",123.17,116.11,101.52,-0.03
2023-06-27,118.2,119.08,116.12,117.04,"27,221,700.00",122.85,116.3,101.57,0
2023-06-28,120.26,120.45,116.8,117.16,"19,753,100.00",122.67,116.59,101.62,0.02
2023-06-29,119.19,120.09,118.4,119.27,"18,517,500.00",122.5,116.89,101.66,-0.01
2023-06-30,120.15,121.2,120.06,120.28,"23,871,800.00",122.33,117.21,101.74,0.01
2023-07-03,119.74,120.2,118.89,119.5,"13,888,300.00",122.1,117.5,101.81,0
2023-07-05,121.8,122.53,119.24,119.24,"17,830,300.00",121.9,117.83,101.9,0.02
2023-07-06,120.11,120.33,118.44,119.82,"17,732,500.00",121.56,118.11,101.99,-0.01
2023-07-07,119.32,120.92,119.27,120.07,"20,997,700.00",121.42,118.42,102.07,-0.01
2023-07-10,116.08,118.26,115.85,118.26,"32,960,100.00",121.13,118.67,102.14,-0.03
2023-07-11,116.91,117.42,115.04,115.97,"18,286,600.00",120.87,118.85,102.23,0.01
2023-07-12,118.81,120.14,118.19,118.49,"22,059,600.00",120.64,119.08,102.33,0.02
2023-07-13,123.98,124.48,120.24,120.71,"31,535,900.00",120.66,119.42,102.45,0.04
2023-07-14,124.85,126.23,124.05,124.28,"20,499,800.00",120.72,119.81,102.59,0.01
2023-07-17,124.21,126.41,123.65,125.2,"20,675,300.00",120.69,120.19,102.72,-0.01
2023-07-18,123.24,124.14,122.46,124.06,"21,045,800.00",120.69,120.56,102.84,-0.01
2023-07-19,121.95,124.62,121.64,123.94,"22,313,800.00",120.64,120.89,102.96,-0.01
2023-07-20,118.72,123.85,117.88,121.29,"27,541,700.00",120.55,121.11,103.08,-0.03
2023-07-21,119.49,120.48,118.26,120.05,"56,514,600.00",120.37,121.36,103.18,0.01
2023-07-24,121.05,122.51,120.56,121.1,"22,276,100.00",120.32,121.55,103.28,0.01
2023-07-25,121.96,122.85,120.7,121.05,"31,820,800.00",120.5,121.67,103.38,0.01
2023-07-26,128.78,130.48,127.84,129.47,"46,216,900.00",121.03,121.9,103.52,0.06
2023-07-27,128.99,132.69,128.3,130.9,"35,931,600.00",121.47,122.16,103.67,0
2023-07-28,132.11,133.16,130.03,130.08,"26,971,000.00",122.11,122.41,103.84,0.02
2023-07-31,132.21,132.92,131.23,132.11,"18,381,900.00",122.71,122.65,104.01,0
2023-08-01,130.99,132.02,129.86,129.97,"22,154,300.00",123.28,122.81,104.18,-0.01
2023-08-02,127.77,129.53,126.98,128.96,"22,705,800.00",123.57,122.92,104.32,-0.02
2023-08-03,127.89,128.89,126.91,127.5,"15,018,100.00",123.96,122.98,104.48,0
2023-08-04,127.67,131.03,127.44,128.72,"20,521,900.00",124.38,123.08,104.62,0
2023-08-07,131.04,131.16,128.55,128.63,"17,621,000.00",125.13,123.28,104.77,0.03
2023-08-08,130.94,131.04,129.25,130.09,"16,836,000.00",125.83,123.43,104.92,0
2023-08-09,129.27,131.57,128.62,131.29,"17,745,200.00",126.35,123.53,105.07,-0.01
2023-08-10,129.32,131.75,129.15,131.07,"17,855,700.00",126.62,123.64,105.21,0
2023-08-11,129.29,129.55,127.87,128.32,"15,205,500.00",126.84,123.77,105.35,0
2023-08-14,130.93,131.01,128.71,128.97,"17,526,200.00",127.18,123.92,105.48,0.01
2023-08-15,129.38,131.09,128.94,130.7,"14,769,200.00",127.49,124.02,105.66,-0.01
2023-08-16,128.23,130.01,127.59,128.4,"17,548,400.00",127.8,124.07,105.84,-0.01
2023-08-17,129.57,131.59,128.97,129.56,"23,665,600.00",128.34,124.12,106.01,0.01
2023-08-18,127.24,128.95,126.14,128.18,"23,627,200.00",128.73,124.22,106.17,-0.02
2023-08-21,128.05,128.38,126.3,126.98,"21,851,100.00",129.08,124.35,106.36,0.01
2023-08-22,128.81,130.06,128.05,128.25,"15,557,900.00",129.42,124.48,106.58,0.01
2023-08-23,132.3,133.16,129.62,129.96,"26,497,000.00",129.6,124.66,106.82,0.03
2023-08-24,129.53,134.05,129.41,133.81,"18,680,400.00",129.63,124.78,107.04,-0.02
2023-08-25,129.8,130.51,127.17,129.26,"20,678,100.00",129.51,124.9,107.25,0
2023-08-28,130.89,132.33,129.96,131.18,"16,715,500.00",129.45,125.02,107.46,0.01
2023-08-29,134.57,136.36,132.08,132.09,"30,803,300.00",129.63,125.25,107.7,0.03
2023-08-30,136,136.32,134.1,134.65,"21,773,400.00",130.04,125.51,107.91,0.01
2023-08-31,136.42,137.46,135.89,136.12,"28,147,900.00",130.46,125.83,108.12,0
2023-09-01,135.87,137.64,135.02,137.49,"16,671,600.00",130.87,126.09,108.32,0
2023-09-05,135.78,136.44,134.64,135.51,"17,730,200.00",131.11,126.36,108.51,0
2023-09-06,134.45,136.55,133.77,136.08,"15,814,300.00",131.29,126.68,108.69,-0.01
2023-09-07,135.27,135.65,133.05,133.69,"16,976,000.00",131.59,127.02,108.87,0.01
2023-09-08,136.27,136.58,134.95,134.95,"17,810,700.00",131.93,127.34,109.07,0.01
2023-09-11,136.8,137.32,135.62,136.45,"17,180,800.00",132.31,127.7,109.28,0
2023-09-12,135.15,136.7,135.01,136.2,"15,212,900.00",132.52,128,109.47,-0.01
2023-09-13,136.57,136.76,134.01,134.98,"16,394,900.00",132.88,128.33,109.66,0.01
2023-09-14,138.05,138.6,136.13,137.45,"19,064,600.00",133.37,128.66,109.87,0.01
2023-09-15,137.36,138.41,136.25,137.86,"48,958,800.00",133.76,129,110.08,0
2023-09-18,138.02,138.98,136.69,136.69,"16,233,600.00",134.3,129.38,110.29,0
2023-09-19,137.89,138.23,136.57,137.31,"15,479,100.00",134.79,129.81,110.48,0
2023-09-20,133.68,137.9,133.61,137.89,"21,473,500.00",135.03,130.15,110.64,-0.03
2023-09-21,130.47,132.28,130.2,131.49,"22,058,400.00",134.94,130.38,110.8,-0.02
2023-09-22,130.36,132.11,129.62,130.78,"17,348,700.00",134.98,130.51,110.95,0
2023-09-25,131.27,131.32,129.15,129.88,"14,650,000.00",135.06,130.64,111.12,0.01
2023-09-26,128.57,130.51,127.32,130.02,"20,378,800.00",134.94,130.72,111.29,-0.02
2023-09-27,130.57,130.82,128.5,128.56,"18,764,200.00",134.74,130.87,111.48,0.02
2023-09-28,132.23,133.27,129.8,129.8,"18,201,400.00",134.55,131.08,111.68,0.01
2023-09-29,130.95,133.97,130.43,133.17,"23,237,300.00",134.28,131.32,111.87,-0.01
2023-10-02,134.25,134.44,131.17,131.26,"19,210,400.00",134.2,131.62,112.07,0.03
2023-10-03,132.39,134.32,131.91,134.01,"19,628,700.00",134.03,131.84,112.25,-0.01
2023-10-04,135.34,135.64,132.52,132.75,"22,848,000.00",134.07,132.11,112.48,0.02
2023-10-05,135.07,135.57,133.54,135.2,"15,922,900.00",134.06,132.24,112.7,0
2023-10-06,137.79,138.24,134.02,134.02,"20,826,700.00",134.14,132.41,112.95,0.02
2023-10-09,138.55,139.02,135.77,137.05,"16,599,100.00",134.22,132.54,113.2,0.01
2023-10-10,138.25,139.78,137.49,138.56,"19,554,900.00",134.38,132.66,113.44,0
2023-10-11,140.74,141.25,138.89,138.9,"20,146,300.00",134.59,132.86,113.7,0.02
2023-10-12,139.34,141.41,138.5,141.19,"18,173,100.00",134.65,133.09,113.96,-0.01
2023-10-13,137.64,140.38,137.03,139.69,"19,438,700.00",134.67,133.28,114.21,-0.01
2023-10-16,139.54,139.95,138.37,138.78,"17,345,600.00",134.74,133.52,114.48,0.01
2023-10-17,140.03,140.29,137.59,139.08,"17,424,000.00",134.85,133.7,114.73,0
2023-10-18,138.33,141.02,137.76,139.79,"18,304,900.00",135.08,133.85,114.98,-0.01
2023-10-19,138.04,140.05,137.66,138.85,"21,831,200.00",135.46,134.02,115.23,0
2023-10-20,135.81,138.09,135.32,137.65,"24,970,300.00",135.73,134.15,115.47,-0.02
2023-10-23,136.96,138.08,134.19,135.3,"20,780,700.00",136.02,134.31,115.72,0.01
2023-10-24,139.17,139.75,137.81,138.21,"26,535,200.00",136.55,134.47,115.98,0.02
2023-10-25,125.81,129.22,125.23,128.89,"58,796,100.00",136.31,134.4,116.17,-0.1
2023-10-26,122.6,124.61,121.49,123.62,"33,907,400.00",135.83,134.29,116.34,-0.03
2023-10-27,122.56,123.59,120.63,123.19,"37,367,700.00",135.41,134.15,116.49,0
2023-10-30,124.9,125.69,123.04,123.61,"24,165,600.00",134.94,134.1,116.66,0.02
2023-10-31,124.45,125.7,123.08,125.41,"21,123,400.00",134.55,134.03,116.82,0
2023-11-01,126.7,126.87,124.08,124.49,"26,536,600.00",134.11,133.99,117,0.02
2023-11-02,127.71,129.21,127.24,128.68,"24,091,700.00",133.75,133.89,117.18,0.01
2023-11-03,129.48,129.84,128.13,128.21,"19,529,400.00",133.33,133.89,117.36,0.01
2023-11-06,130.56,130.67,129.05,129.33,"15,360,400.00",132.93,133.91,117.52,0.01
2023-11-07,131.5,132.37,130.25,131.08,"19,223,800.00",132.59,133.92,117.68,0.01
2023-11-08,132.35,132.63,131.26,131.46,"15,093,600.00",132.17,133.88,117.85,0.01
2023-11-09,130.79,133.05,130.62,132.45,"17,976,500.00",131.75,133.77,118.02,-0.01
2023-11-10,133.15,133.36,129.98,130.64,"20,872,900.00",131.52,133.71,118.19,0.02
2023-11-13,132.73,133.2,131.87,132.45,"16,409,900.00",131.18,133.64,118.36,0
2023-11-14,134.51,136.31,134.18,134.73,"22,317,300.00",130.91,133.62,118.54,0.01
2023-11-15,135.45,135.91,134.41,135.71,"15,840,900.00",130.76,133.64,118.72,0.01
2023-11-16,137.76,137.94,135.16,136.03,"17,615,100.00",130.75,133.69,118.91,0.02
2023-11-17,136.01,137.06,134.56,136.88,"25,565,300.00",130.76,133.68,119.05,-0.01
2023-11-20,136.98,137.48,134.57,134.58,"19,569,400.00",130.76,133.69,119.21,0.01
2023-11-21,137.68,138.02,136.77,137,"17,648,100.00",130.68,133.74,119.38,0.01
2023-11-22,139.07,140.14,138.06,138.15,"17,306,400.00",131.35,133.79,119.54,0.01
2023-11-24,137.28,138.73,136.54,138.59,"8,828,600.00",132.08,133.77,119.73,-0.01
2023-11-27,137.11,138.68,136.61,136.63,"17,886,400.00",132.81,133.77,119.94,0
2023-11-28,137.68,137.72,136.11,136.69,"17,046,900.00",133.45,133.76,120.16,0
2023-11-29,135.47,138.72,135.37,138.04,"21,014,700.00",134,133.71,120.37,-0.02
2023-11-30,133.01,136.03,131.89,135.47,"29,913,500.00",134.31,133.7,120.56,-0.02
2023-12-01,132.41,132.59,131.25,132.41,"24,268,000.00",134.55,133.74,120.74,0
2023-12-04,129.74,130.56,128.52,130.4,"24,117,100.00",134.56,133.73,120.91,-0.02
2023-12-05,131.49,132.63,128.85,129.48,"19,235,100.00",134.61,133.73,121.1,0.01
2023-12-06,130.54,132.4,130.42,132,"16,360,600.00",134.56,133.77,121.3,-0.01
2023-12-07,137.51,139.05,135.3,135.67,"38,419,400.00",134.82,133.91,121.53,0.05
2023-12-08,135.71,137.05,134.65,134.74,"23,016,100.00",135.06,133.98,121.76,-0.01
2023-12-11,133.78,133.87,131.99,132.91,"24,502,900.00",135.1,134.03,121.98,-0.01
2023-12-12,132.73,133.63,131.93,132.36,"26,584,000.00",135.1,134,122.2,-0.01
2023-12-13,133.06,133.86,132.05,133.63,"25,414,500.00",135.02,134.02,122.41,0
2023-12-14,132.29,134.12,130.17,133.85,"29,619,100.00",134.87,133.96,122.63,-0.01
2023-12-15,132.93,133.91,131.73,132.02,"58,594,000.00",134.62,133.91,122.83,0
2023-12-18,136.26,137.44,132.86,132.95,"25,699,800.00",134.64,133.88,123.05,0.03
2023-12-19,137.16,137.83,136.52,137.06,"20,661,000.00",134.65,133.86,123.26,0.01
2023-12-20,138.71,142.11,138.46,139.38,"33,507,300.00",134.7,133.86,123.48,0.01
2023-12-21,140.84,141.06,139.52,139.81,"18,101,500.00",134.79,133.87,123.72,0.02
2023-12-22,141.75,142.28,141.09,141.16,"18,513,500.00",135.01,133.91,123.97,0.01
2023-12-26,141.85,142.97,141.53,142.01,"11,170,100.00",135.25,134,124.22,0
2023-12-27,140.48,142.35,140.09,141.86,"17,288,400.00",135.39,134.02,124.47,-0.01
2023-12-28,140.32,141.3,139.87,140.89,"12,192,500.00",135.63,134.02,124.7,0
2023-12-29,139.97,140.47,138.95,139.72,"14,881,000.00",135.98,134.06,124.92,0
2024-01-02,138.61,139.66,136.8,138.65,"20,071,900.00",136.29,134.07,125.12,-0.01
2024-01-03,139.41,140.13,137.49,137.66,"18,974,300.00",136.77,134.14,125.3,0.01
2024-01-04,137.1,139.68,137.07,138.9,"18,253,300.00",137.05,134.14,125.48,-0.02
2024-01-05,136.46,137.87,135.92,137.41,"15,439,500.00",137.35,134.09,125.64,0
2024-01-08,139.57,139.68,136.94,137.06,"17,645,300.00",137.45,134.36,125.82,0.02
2024-01-09,141.59,141.83,138.84,139.11,"19,579,700.00",137.74,134.74,126,0.01
2024-01-10,142.82,143.54,141.49,141.55,"16,641,900.00",138.2,135.15,126.19,0.01
2024-01-11,142.69,145.66,141.25,143.91,"17,471,100.00",138.69,135.5,126.39,0
2024-01-12,143.26,143.76,142.39,143.36,"13,998,700.00",139.2,135.88,126.6,0
2024-01-16,143.1,144.85,142.08,142.46,"19,198,900.00",139.74,136.21,126.81,0
2024-01-17,141.92,142.44,139.55,141.94,"17,884,500.00",140.19,136.49,127.02,-0.01
2024-01-18,144,144.6,142.38,142.47,"18,876,800.00",140.58,136.78,127.22,0.01
2024-01-19,146.96,147.03,144.81,145.31,"27,181,000.00",141.07,137.11,127.44,0.02
2024-01-22,146.71,149,146.58,147.7,"21,829,200.00",141.47,137.42,127.65,0
2024-01-23,147.67,147.85,146.19,146.72,"14,113,600.00",141.81,137.72,127.86,0.01
2024-01-24,149.33,150.54,148.82,149.27,"19,245,000.00",142.19,138.09,128.07,0.01
2024-01-25,152.6,153.71,150.19,150.71,"21,495,100.00",142.73,138.48,128.3,0.02
